utility,incident_id,type,latitude,longitude,start_local_raw,start_utc,etr_local_raw,etr_utc,retrieved_utc
anaheim,292804,Current Electric Outage,33.8216095139,-117.925302173,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.821694965,-117.924943687,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8217415314,-117.924751341,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8217882145,-117.924550215,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208042225,-117.930823903,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208122718,-117.930628992,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208148955,-117.930433977,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208311763,-117.930244742,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208398113,-117.930050208,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208366063,-117.929841023,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208395635,-117.929614941,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8208670282,-117.928802572,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8218063713,-117.924397246,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8216484966,-117.925102413,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8216485683,-117.925117525,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.808883125,-117.953016089,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8207932851,-117.93123333,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8085493451,-117.951493099,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8086555661,-117.952000973,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292814,Current Electric Outage,33.8088652391,-117.950899059,9/1/2026 11:21 AM,2026-09-01T18:21:00Z,9/1/2026 3:45 PM,2026-09-01T22:45:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8212600266,-117.925386459,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8215240619,-117.925660659,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8209620333,-117.926677767,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8213213883,-117.926619918,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8214388164,-117.924611671,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.8218353871,-117.924144935,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T18:24:13Z
anaheim,292804,Current Electric Outage,33.820914251,-117.928280179,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208837224,-117.92827959,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8215991219,-117.924019071,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8215242653,-117.924219395,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8214734601,-117.924420181,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.821404302,-117.924793554,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8213537527,-117.924975129,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8213189801,-117.925176224,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8212253822,-117.925577948,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8211907375,-117.925769436,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8211162646,-117.925940941,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.821071282,-117.92630517,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8210045678,-117.92649604,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8209028201,-117.926907212,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.820860285,-117.92708894,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208177497,-117.927270666,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.820751292,-117.927442325,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8204786187,-117.92863803,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8204999589,-117.928840203,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8204968711,-117.929666406,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8205185971,-117.929839764,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8205162719,-117.930012657,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.820476965,-117.930252091,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8204983026,-117.930454265,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8204878307,-117.930636609,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8205091669,-117.930838783,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8205223578,-117.931050407,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8205120136,-117.931223145,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8205092985,-117.931424855,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8204905493,-117.931626254,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8204796871,-117.931837413,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8205012808,-117.932020378,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8207878593,-117.932039498,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8207636194,-117.931824456,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208043996,-117.931617174,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8207907477,-117.931421845,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8207908345,-117.931012208,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8204968603,-117.929070728,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8204946653,-117.929234017,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.82053178,-117.92945571,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8205785628,-117.928235326,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.820961993,-117.928060829,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8209981498,-117.927879706,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8210458157,-117.9276786,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8211098867,-117.927511482,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8211291853,-117.927330033,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8211821985,-117.927149233,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8212324014,-117.926968379,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.821279705,-117.926794203,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8213632528,-117.926432168,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8214671013,-117.92608118,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8214844699,-117.92587949,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8215849347,-117.925494942,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8216095139,-117.925302173,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.821694965,-117.924943687,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8217415314,-117.924751341,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8217882145,-117.924550215,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208042225,-117.930823903,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208122718,-117.930628992,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208148955,-117.930433977,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208311763,-117.930244742,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208398113,-117.930050208,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208366063,-117.929841023,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208395635,-117.929614941,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8208670282,-117.928802572,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8218063713,-117.924397246,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8216484966,-117.925102413,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8216485683,-117.925117525,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292818,Current Electric Outage,33.7928506621,-117.913256677,9/1/2026 12:30 PM,2026-09-01T19:30:00Z,9/1/2026 4:30 PM,2026-09-01T23:30:00Z,2026-09-01T21:17:21Z
anaheim,292818,Current Electric Outage,33.7928349826,-117.913256377,9/1/2026 12:30 PM,2026-09-01T19:30:00Z,9/1/2026 4:30 PM,2026-09-01T23:30:00Z,2026-09-01T21:17:21Z
anaheim,292818,Current Electric Outage,33.79283783,-117.913267473,9/1/2026 12:30 PM,2026-09-01T19:30:00Z,9/1/2026 4:30 PM,2026-09-01T23:30:00Z,2026-09-01T21:17:21Z
anaheim,292818,Current Electric Outage,33.7928475207,-117.913267658,9/1/2026 12:30 PM,2026-09-01T19:30:00Z,9/1/2026 4:30 PM,2026-09-01T23:30:00Z,2026-09-01T21:17:21Z
anaheim,292818,Current Electric Outage,33.7928429136,-117.913249705,9/1/2026 12:30 PM,2026-09-01T19:30:00Z,9/1/2026 4:30 PM,2026-09-01T23:30:00Z,2026-09-01T21:17:21Z
anaheim,292818,Current Electric Outage,33.7928427821,-117.913259578,9/1/2026 12:30 PM,2026-09-01T19:30:00Z,9/1/2026 4:30 PM,2026-09-01T23:30:00Z,2026-09-01T21:17:21Z
anaheim,292818,Current Electric Outage,33.7923709102,-117.913242046,9/1/2026 12:30 PM,2026-09-01T19:30:00Z,9/1/2026 4:30 PM,2026-09-01T23:30:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8207932851,-117.93123333,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8212600266,-117.925386459,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8215240619,-117.925660659,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8209620333,-117.926677767,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8213213883,-117.926619918,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8214388164,-117.924611671,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292804,Current Electric Outage,33.8218353871,-117.924144935,9/1/2026 8:37 AM,2026-09-01T15:37:00Z,9/1/2026 4:00 PM,2026-09-01T23:00:00Z,2026-09-01T21:17:21Z
anaheim,292831,Current Electric Outage,33.8472692021,-117.936689297,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8482594659,-117.936679058,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8500800472,-117.935657336,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8498755024,-117.935675633,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8497408865,-117.935673024,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8495506433,-117.935663772,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8493975346,-117.93565524,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.848833632,-117.935121219,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8481570445,-117.936916671,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8483288094,-117.936574983,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8483965749,-117.936370399,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8485105339,-117.936183404,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8486322118,-117.935768402,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8486693532,-117.935596611,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8491363109,-117.935744781,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.848943394,-117.936055918,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.849114014,-117.93601976,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8492676853,-117.93601945,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.849448835,-117.936016383,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.850313069,-117.936230464,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8505522161,-117.936224048,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8504713201,-117.935996123,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8496298066,-117.936026468,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.849794407,-117.936029659,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8499526337,-117.936098502,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
anaheim,292831,Current Electric Outage,33.8501274977,-117.936154512,9/1/2026 10:46 PM,2026-09-02T05:46:00Z,9/2/2026 3:00 AM,2026-09-02T10:00:00Z,2026-09-02T05:57:30Z
